feature,species,strength,epoch
petal_width,setosa,-1.281392409414848,1888
context,setosa,0.3182267969296154,1888
sepal_length,versicolor,0.4118425191282118,1888
sepal_width,versicolor,-2.3934708150880226,1888
petal_length,versicolor,1.1460185241728182,1888
petal_width,versicolor,-2.987096230866212,1888
context,versicolor,3.411254432627729,1888
sepal_length,virginica,-2.760534773040114,1888
sepal_width,virginica,-2.8535096434502787,1888
petal_length,virginica,4.179426216878332,1888
petal_width,virginica,4.809469757062781,1888
context,virginica,-2.996056625600267,1888
sepal_length,setosa,0.5038354505376226,1889
sepal_width,setosa,1.7644217104341637,1889
petal_length,setosa,-2.7539461543290766,1889
petal_width,setosa,-1.2814999393364637,1889
context,setosa,0.31824983473782525,1889
sepal_length,versicolor,0.41092284440822474,1889
sepal_width,versicolor,-2.3939508855600096,1889
petal_length,versicolor,1.1458904515193522,1889
petal_width,versicolor,-2.987468112770964,1889
context,versicolor,3.412230281064979,1889
sepal_length,virginica,-2.7613307817048875,1889
sepal_width,virginica,-2.85412039998154,1889
petal_length,virginica,4.179521222294891,1889
petal_width,virginica,4.8100563084382575,1889
context,virginica,-2.9969942806020753,1889
sepal_length,setosa,0.5038735313620348,1890
sepal_width,setosa,1.7645523047634748,1890
petal_length,setosa,-2.7541565677974797,1890
petal_width,setosa,-1.2816074707134926,1890
context,setosa,0.31827278285224825,1890
sepal_length,versicolor,0.4115611363464853,1890
sepal_width,versicolor,-2.3935849964824865,1890
petal_length,versicolor,1.1467169635848622,1890
petal_width,versicolor,-2.9875790005167118,1890
context,versicolor,3.4134918119794833,1890
sepal_length,virginica,-2.761992866711952,1890
sepal_width,virginica,-2.854682756678681,1890
petal_length,virginica,4.179718137862908,1890
petal_width,virginica,4.810679497697167,1890
context,virginica,-2.997911371201036,1890
sepal_length,setosa,0.5039113494547677,1891
sepal_width,setosa,1.7646826963367215,1891
petal_length,setosa,-2.7543669879491133,1891
petal_width,setosa,-1.281714982445581,1891
context,setosa,0.3182956712426406,1891
sepal_length,versicolor,0.4091865087469564,1891
sepal_width,versicolor,-2.394679266205377,1891
petal_length,versicolor,1.1454239734156235,1891
petal_width,versicolor,-2.9883548117007708,1891
context,versicolor,3.414216134723104,1891
sepal_length,virginica,-2.7621397161231966,1891
sepal_width,virginica,-2.8549967672302716,1891
petal_length,virginica,4.1803242421680595,1891
petal_width,virginica,4.811447133777407,1891
context,virginica,-2.99874544884606,1891
sepal_length,setosa,0.503950203115859,1892
sepal_width,setosa,1.7648136080894823,1892
petal_length,setosa,-2.7545768012046095,1892
petal_width,setosa,-1.2818222995249118,1892
context,setosa,0.31831875567872747,1892
sepal_length,versicolor,0.4100488507431976,1892
sepal_width,versicolor,-2.3942105713176987,1892
petal_length,versicolor,1.1463367890036478,1892
petal_width,versicolor,-2.9884626556014235,1892
context,versicolor,3.415500017513448,1892
sepal_length,virginica,-2.7623547418474015,1892
sepal_width,virginica,-2.8553432570759485,1892
petal_length,virginica,4.1808687656194525,1892
petal_width,virginica,4.812192976213833,1892
context,virginica,-2.999590699531964,1892
sepal_length,setosa,0.5039884883225018,1893
sepal_width,setosa,1.7649441385042421,1893
petal_length,setosa,-2.7547867700599697,1893
petal_width,setosa,-1.281929637371228,1893
context,setosa,0.31834172130904226,1893
sepal_length,versicolor,0.40853830698208454,1893
sepal_width,versicolor,-2.394943963864539,1893
petal_length,versicolor,1.1456488263492994,1893
petal_width,versicolor,-2.9890253143517627,1893
context,versicolor,3.41635883287131,1893
sepal_length,virginica,-2.7622886518998992,1893
sepal_width,virginica,-2.8555607735053794,1893
petal_length,virginica,4.1816371404434305,1893
petal_width,virginica,4.813008349240025,1893
context,virginica,-3.000393852714036,1893
sepal_length,setosa,0.5040263808297829,1894
sepal_width,setosa,1.7650743945750582,1894
petal_length,setosa,-2.7549968119592254,1894
petal_width,setosa,-1.2820369749470566,1894
context,setosa,0.3183646010717886,1894
sepal_length,versicolor,0.40716551545415597,1894
sepal_width,versicolor,-2.3956461355458867,1894
petal_length,versicolor,1.1449985237559286,1894
petal_width,versicolor,-2.9895792800953984,1894
context,versicolor,3.4172642023143953,1894
sepal_length,virginica,-2.7623286093536557,1894
sepal_width,virginica,-2.8558250323041094,1894
petal_length,virginica,4.182320623943209,1894
petal_width,virginica,4.813799863722925,1894
context,virginica,-3.0012078692861417,1894
sepal_length,setosa,0.5040645841282901,1895
sepal_width,setosa,1.765204765433493,1895
petal_length,setosa,-2.7552065905917504,1895
petal_width,setosa,-1.2821442142880957,1895
context,setosa,0.31838753553201254,1895
sepal_length,versicolor,0.4098139316505432,1895
sepal_width,versicolor,-2.3942357003426618,1895
petal_length,versicolor,1.1470951170588792,1895
petal_width,versicolor,-2.989283812274847,1895
context,versicolor,3.4188531796070913,1895
sepal_length,virginica,-2.7625200892325834,1895
sepal_width,virginica,-2.856159652025086,1895
petal_length,virginica,4.182890135995313,1895
petal_width,virginica,4.8145560248344905,1895
context,virginica,-3.00204591720535,1895
sepal_length,setosa,0.504102675134409,1896
sepal_width,setosa,1.7653350180144876,1896
petal_length,setosa,-2.7554163082071366,1896
petal_width,setosa,-1.2822514151640902,1896
context,setosa,0.31841043913211825,1896
sepal_length,versicolor,0.41296213858169073,1896
sepal_width,versicolor,-2.3925896804829594,1896
petal_length,versicolor,1.1495163445444834,1896
petal_width,versicolor,-2.988860196528423,1896
context,versicolor,3.420543313173015,1896
sepal_length,virginica,-2.76353650806713,1896
sepal_width,virginica,-2.8568743725842594,1896
petal_length,virginica,4.182810963964273,1896
petal_width,virginica,4.815084648041446,1896
context,virginica,-3.0030098511360803,1896
sepal_length,setosa,0.5041405756720885,1897
sepal_width,setosa,1.7654651026587342,1897
petal_length,setosa,-2.755625998281206,1897
petal_width,setosa,-1.2823585865069977,1897
context,setosa,0.3184332967274651,1897
sepal_length,versicolor,0.4091453665295111,1897
sepal_width,versicolor,-2.394495031248714,1897
petal_length,versicolor,1.147508730281424,1897
petal_width,versicolor,-2.9898387159491033,1897
context,versicolor,3.421011790398463,1897
sepal_length,virginica,-2.7634163296924448,1897
sepal_width,virginica,-2.857074186242859,1897
petal_length,virginica,4.183620624939866,1897
petal_width,virginica,4.815913793105708,1897
context,virginica,-3.003803186972996,1897
sepal_length,setosa,0.5041786717438167,1898
sepal_width,setosa,1.765595239079167,1898
petal_length,setosa,-2.755835483147375,1898
petal_width,setosa,-1.282465676567194,1898
context,setosa,0.3184561861040741,1898
sepal_length,versicolor,0.40788677632998643,1898
sepal_width,versicolor,-2.394904029277048,1898
petal_length,versicolor,1.1467964633173917,1898
petal_width,versicolor,-2.9904317066783688,1898
context,versicolor,3.4219841629051704,1898
sepal_length,virginica,-2.763640773767414,1898
sepal_width,virginica,-2.857415332098813,1898
petal_length,virginica,4.184167626747135,1898
petal_width,virginica,4.81666195196195,1898
context,virginica,-3.004644226749786,1898
sepal_length,setosa,0.5042164704783915,1899
sepal_width,setosa,1.76572515466772,1899
petal_length,setosa,-2.7560449902774615,1899
petal_width,setosa,-1.2825727526228121,1899
context,setosa,0.31847900742990387,1899
sepal_length,versicolor,0.4071562938702148,1899
sepal_width,versicolor,-2.395200127607445,1899
petal_length,versicolor,1.146618571207264,1899
petal_width,versicolor,-2.9908506758927165,1899
context,versicolor,3.42298795979601,1899
sepal_length,virginica,-2.7640087337722763,1899
sepal_width,virginica,-2.8578244224195775,1899
petal_length,virginica,4.184606525601242,1899
petal_width,virginica,4.8173660731209775,1899
context,virginica,-3.0055075848823964,1899
sepal_length,setosa,0.5042542986509249,1900
sepal_width,setosa,1.765855026761092,1900
petal_length,setosa,-2.7562543762409852,1900
petal_width,setosa,-1.2826797704702657,1900
context,setosa,0.3185018281936236,1900
sepal_length,versicolor,0.4096137634219471,1900
sepal_width,versicolor,-2.3939113184633674,1900
petal_length,versicolor,1.1487708754152348,1900
petal_width,versicolor,-2.9904937061882095,1900
context,versicolor,3.424544342284798,1900
sepal_length,virginica,-2.7640459688565304,1900
sepal_width,virginica,-2.8580836930834135,1900
petal_length,virginica,4.1852952243610275,1900
petal_width,virginica,4.818160286329306,1900
context,virginica,-3.0063183215628118,1900
sepal_length,setosa,0.5042916242596422,1901
sepal_width,setosa,1.7659845623809027,1901
petal_length,setosa,-2.7564638872126044,1901
petal_width,setosa,-1.2827868016519417,1901
context,setosa,0.31852454130745167,1901
sepal_length,versicolor,0.4081054065804062,1901
sepal_width,versicolor,-2.394615281637806,1901
petal_length,versicolor,1.1481775881481078,1901
petal_width,versicolor,-2.991034349828876,1901
context,versicolor,3.4254232334303736,1901
sepal_length,virginica,-2.7631399145651687,1901
sepal_width,virginica,-2.857918548344586,1901
petal_length,virginica,4.186724819203292,1901
petal_width,virginica,4.819195593004221,1901
context,virginica,-3.006986983571498,1901
sepal_length,setosa,0.5043297361443403,1902
sepal_width,setosa,1.766114478356819,1902
petal_length,setosa,-2.7566729027020336,1902
petal_width,setosa,-1.2828936716821997,1902
context,setosa,0.318547400739544,1902
sepal_length,versicolor,0.4031693361325734,1902
sepal_width,versicolor,-2.3969839015351386,1902
petal_length,versicolor,1.145051413269448,1902
petal_width,versicolor,-2.9924387627032023,1902
context,versicolor,3.4257295285998066,1902
sepal_length,virginica,-2.764053619891641,1902
sepal_width,virginica,-2.858597946511481,1902
petal_length,virginica,4.186718421022465,1902
petal_width,virginica,4.819759719266285,1902
context,virginica,-3.0079415441698223,1902
sepal_length,setosa,0.5043676294528024,1903
sepal_width,setosa,1.766244217611934,1903
petal_length,setosa,-2.756881908769094,1903
petal_width,setosa,-1.2830005176836028,1903
context,setosa,0.3185702097213947,1903
sepal_length,versicolor,0.40465165097776884,1903
sepal_width,versicolor,-2.396174500619701,1903
petal_length,versicolor,1.1463824063995496,1903
petal_width,versicolor,-2.9923628783648475,1903
context,versicolor,3.427112724676306,1903
sepal_length,virginica,-2.764171867473372,1903
sepal_width,virginica,-2.8588864086320456,1903
petal_length,virginica,4.187344496732395,1903
petal_width,virginica,4.820530550924741,1903
context,virginica,-3.0087685677297715,1903
sepal_length,setosa,0.504405383166799,1904
sepal_width,setosa,1.7663738207496973,1904
petal_length,setosa,-2.757090868717989,1904
petal_width,setosa,-1.283107329512791,1904
context,setosa,0.3185929835183887,1904
sepal_length,versicolor,0.4086659240342608,1904
sepal_width,versicolor,-2.393988562050895,1904
petal_length,versicolor,1.1492322182142605,1904
petal_width,versicolor,-2.9918334504794175,1904
context,versicolor,3.428958339245695,1904
sepal_length,virginica,-2.765141440458357,1904
sepal_width,virginica,-2.859569342017124,1904
petal_length,virginica,4.187304647655053,1904
petal_width,virginica,4.82107147120517,1904
context,virginica,-3.009725192655062,1904
sepal_length,setosa,0.504443009034198,1905
sepal_width,setosa,1.766503296552649,1905
petal_length,setosa,-2.757299776406188,1905
petal_width,setosa,-1.283214104503502,1905
context,setosa,0.3186157237104064,1905
sepal_length,versicolor,0.40807380820331934,1905
sepal_width,versicolor,-2.3943855642088065,1905
petal_length,versicolor,1.1494131003561079,1905
petal_width,versicolor,-2.9921071908765025,1905
context,versicolor,3.4299571403901337,1905
sepal_length,virginica,-2.7649793014943373,1905
sepal_width,virginica,-2.8597485130113904,1905
petal_length,virginica,4.1881471005334054,1905
petal_width,virginica,4.821911543843052,1905
context,virginica,-3.0105082755501176,1905
sepal_length,setosa,0.5044808575449676,1906
sepal_width,setosa,1.7666328351937275,1906
petal_length,setosa,-2.757508469656952,1906
petal_width,setosa,-1.2833207917185243,1906
context,setosa,0.3186385019667668,1906
sepal_length,versicolor,0.4051360945210826,1906
sepal_width,versicolor,-2.3957844582670016,1906
petal_length,versicolor,1.147710949998543,1906
petal_width,versicolor,-2.9930466081623788,1906
context,versicolor,3.4305967583980608,1906
sepal_length,virginica,-2.764741849094023,1906
sepal_width,virginica,-2.859881806242675,1906
petal_length,virginica,4.189047804408924,1906
petal_width,virginica,4.822783746536434,1906
context,virginica,-3.0112806576547904,1906
sepal_length,setosa,0.5045188821094639,1907
sepal_width,setosa,1.7667624200733778,1907
petal_length,setosa,-2.757716964894875,1907
petal_width,setosa,-1.2834274020689935,1907
context,setosa,0.3186613071197241,1907
sepal_length,versicolor,0.4070869832619019,1907
sepal_width,versicolor,-2.394770612913939,1907
petal_length,versicolor,1.14938630336307,1907
petal_width,versicolor,-2.992820990581925,1907
context,versicolor,3.4320750478092776,1907
sepal_length,virginica,-2.76534716823772,1907
sepal_width,virginica,-2.860404413488483,1907
petal_length,virginica,4.189298955020931,1907
petal_width,virginica,4.823417265749574,1907
context,virginica,-3.0121810967280624,1907
sepal_length,setosa,0.5045566210928291,1908
sepal_width,setosa,1.7668917822275083,1908
petal_length,setosa,-2.7579254828078152,1908
petal_width,setosa,-1.2835339968801927,1908
context,setosa,0.31868404814294776,1908
sepal_length,versicolor,0.4083373343225069,1908
sepal_width,versicolor,-2.39414512550236,1908
petal_length,versicolor,1.1506184714753502,1908
petal_width,versicolor,-2.992790941286775,1908
context,versicolor,3.4334320569511014,1908
sepal_length,virginica,-2.765941425454007,1908
sepal_width,virginica,-2.860906485155161,1908
petal_length,virginica,4.1895552646044925,1908
petal_width,virginica,4.8240557346462705,1908
context,virginica,-3.013081459467482,1908
sepal_length,setosa,0.5045943784169775,1909
sepal_width,setosa,1.767021103486486,1909
petal_length,setosa,-2.758133878217446,1909
petal_width,setosa,-1.2836405356149039,1909
context,setosa,0.31870678539603015,1909
sepal_length,versicolor,0.40628185768577496,1909
sepal_width,versicolor,-2.3951352587855435,1909
petal_length,versicolor,1.149670646485479,1909
petal_width,versicolor,-2.993436914647978,1909
context,versicolor,3.4342072114388937,1909
sepal_length,virginica,-2.765527839426093,1909
sepal_width,virginica,-2.8609578337911152,1909
petal_length,virginica,4.190597615097651,1909
petal_width,virginica,4.824962844010061,1909
context,virginica,-3.013819791358866,1909
sepal_length,setosa,0.5046320937143083,1910
sepal_width,setosa,1.7671503418503614,1910
petal_length,setosa,-2.758342178866991,1910
petal_width,setosa,-1.2837470265363402,1910
context,setosa,0.3187295062174915,1910
sepal_length,versicolor,0.4087097161884396,1910
sepal_width,versicolor,-2.393908554191013,1910
petal_length,versicolor,1.1518163930555354,1910
petal_width,versicolor,-2.9930957081593244,1910
context,versicolor,3.4357527985842755,1910
sepal_length,virginica,-2.7668528408261603,1910
sepal_width,virginica,-2.861805460106371,1910
petal_length,virginica,4.190277192281086,1910
petal_width,virginica,4.825404012968973,1910
context,virginica,-3.014836169126765,1910
sepal_length,setosa,0.5046699456761985,1911
sepal_width,setosa,1.7672796022339785,1911
petal_length,setosa,-2.758550300363898,1911
petal_width,setosa,-1.2838534456092248,1911
context,setosa,0.3187522455796945,1911
sepal_length,versicolor,0.40444395947990375,1911
sepal_width,versicolor,-2.395926457058853,1911
petal_length,versicolor,1.1492601149663195,1911
petal_width,versicolor,-2.9942752994291277,1911
context,versicolor,3.4361655517288643,1911
sepal_length,virginica,-2.7667701563945424,1911
sepal_width,virginica,-2.862007034935967,1911
petal_length,virginica,4.191052992651901,1911
petal_width,virginica,4.82622197302941,1911
context,virginica,-3.0156219515607336,1911
sepal_length,setosa,0.5047076469246505,1912
sepal_width,setosa,1.7674087217554129,1912
petal_length,setosa,-2.7587583817691494,1912
petal_width,setosa,-1.2839598303699498,1912
context,setosa,0.318774948795441,1912
sepal_length,versicolor,0.4028962736502588,1912
sepal_width,versicolor,-2.3966229846000235,1912
petal_length,versicolor,1.1485528936995444,1912
petal_width,versicolor,-2.994871626244011,1912
context,versicolor,3.437025415034214,1912
sepal_length,virginica,-2.7671650736621696,1912
sepal_width,virginica,-2.8624339910139933,1912
petal_length,virginica,4.1914572095414915,1912
petal_width,virginica,4.826913847821652,1912
context,virginica,-3.016490025102394,1912
sepal_length,setosa,0.5047453223243744,1913
sepal_width,setosa,1.7675377710218505,1913
petal_length,setosa,-2.758966362546928,1913
petal_width,setosa,-1.2840661650863296,1913
context,setosa,0.31879763791478116,1913
sepal_length,versicolor,0.4087323543103289,1913
sepal_width,versicolor,-2.3936641410169806,1913
petal_length,versicolor,1.1528604418949115,1913
petal_width,versicolor,-2.9938245326454234,1913
context,versicolor,3.4391539828477082,1913
sepal_length,virginica,-2.7670615313771885,1913
sepal_width,virginica,-2.862620025502287,1913
petal_length,virginica,4.192256162656933,1913
petal_width,virginica,4.827738654434646,1913
context,virginica,-3.017279532581311,1913
sepal_length,setosa,0.504782982454895,1914
sepal_width,setosa,1.7676667528314312,1914
petal_length,setosa,-2.759174234555805,1914
petal_width,setosa,-1.2841724464504198,1914
context,setosa,0.31882031665154076,1914
sepal_length,versicolor,0.40564051605105095,1914
sepal_width,versicolor,-2.395232596504338,1914
petal_length,versicolor,1.1513021008708475,1914
petal_width,versicolor,-2.9946418973518703,1914
context,versicolor,3.439737974520897,1914
sepal_length,virginica,-2.7675350044882445,1914
sepal_width,virginica,-2.8630811448986937,1914
petal_length,virginica,4.192598433663477,1914
petal_width,virginica,4.828404832846073,1914
context,virginica,-3.0181579773276974,1914
sepal_length,setosa,0.5048211924057133,1915
sepal_width,setosa,1.7677959851072163,1915
petal_length,setosa,-2.7593817315562985,1915
petal_width,setosa,-1.2842786008637532,1915
context,setosa,0.31884309601227484,1915
sepal_length,versicolor,0.405004028227697,1915
sepal_width,versicolor,-2.395561660857495,1915
petal_length,versicolor,1.1512990390645645,1915
petal_width,versicolor,-2.9949899034843037,1915
context,versicolor,3.4407475104049596,1915
sepal_length,virginica,-2.768218761505498,1915
sepal_width,virginica,-2.8636276094864086,1915
petal_length,virginica,4.192786101716158,1915
petal_width,virginica,4.829014381356268,1915
context,virginica,-3.0190710335294666,1915
sepal_length,setosa,0.5048585345575124,1916
sepal_width,setosa,1.7679246761209375,1916
petal_length,setosa,-2.759589538079479,1916
petal_width,setosa,-1.2843848179479478,1916
context,setosa,0.3188656980097453,1916
sepal_length,versicolor,0.40511190458035734,1916
sepal_width,versicolor,-2.395497378867562,1916
petal_length,versicolor,1.1518210285939068,1916
petal_width,versicolor,-2.9951133303382615,1916
context,versicolor,3.4418955117573646,1916
sepal_length,virginica,-2.7677605253907616,1916
sepal_width,virginica,-2.86365262333447,1916
petal_length,virginica,4.193864978326635,1916
petal_width,virginica,4.8299341103542615,1916
context,virginica,-3.019805296073457,1916
sepal_length,setosa,0.5048960299249167,1917
sepal_width,setosa,1.7680533998027617,1917
petal_length,setosa,-2.7597971502507788,1917
petal_width,setosa,-1.2844909616929263,1917
context,setosa,0.31888831974424314,1917
sepal_length,versicolor,0.4052694926936671,1917
sepal_width,versicolor,-2.3953241230246225,1917
petal_length,versicolor,1.1521826721099868,1917
petal_width,versicolor,-2.9953538545907294,1917
context,versicolor,3.443053642439744,1917
sepal_length,virginica,-2.7687833688269246,1917
sepal_width,virginica,-2.864367718642151,1917
petal_length,virginica,4.1937738982412816,1917
petal_width,virginica,4.830454477944772,1917
context,virginica,-3.0207738432353235,1917
sepal_length,setosa,0.5049339582383174,1918
sepal_width,setosa,1.7681823071088303,1918
petal_length,setosa,-2.760004446605359,1918
petal_width,setosa,-1.2845969929360723,1918
context,setosa,0.318911021057643,1918
sepal_length,versicolor,0.40461825271891366,1918
sepal_width,versicolor,-2.395682934681365,1918
petal_length,versicolor,1.1522646698144459,1918
petal_width,versicolor,-2.9956778352884736,1918
context,versicolor,3.444035269823912,1918
sepal_length,virginica,-2.769680726335685,1918
sepal_width,virginica,-2.8650191356757233,1918
petal_length,virginica,4.19378922400252,1918
petal_width,virginica,4.831004586808027,1918
context,virginica,-3.0217168689073346,1918
sepal_length,setosa,0.5049718229912717,1919
sepal_width,setosa,1.768311125033931,1919
petal_length,setosa,-2.760211657487783,1919
petal_width,setosa,-1.2847029813372297,1919
context,setosa,0.31893370114276864,1919
sepal_length,versicolor,0.4034727945469095,1919
sepal_width,versicolor,-2.3961207746007966,1919
petal_length,versicolor,1.1516679193475432,1919
petal_width,versicolor,-2.9962435896576927,1919
context,versicolor,3.444994910073135,1919
sepal_length,virginica,-2.7692561736315002,1919
sepal_width,virginica,-2.8650729795613303,1919
petal_length,virginica,4.194839165907236,1919
petal_width,virginica,4.831895331780289,1919
context,virginica,-3.02245774018869,1919
sepal_length,setosa,0.5050098162090537,1920
sepal_width,setosa,1.7684399519489065,1920
petal_length,setosa,-2.7604186975328764,1920
petal_width,setosa,-1.2848088965342312,1920
context,setosa,0.3189563990904744,1920
sepal_length,versicolor,0.40263910456573376,1920
sepal_width,versicolor,-2.396518192746533,1920
petal_length,versicolor,1.1515531855080006,1920
petal_width,versicolor,-2.996623202329606,1920
context,versicolor,3.4459795287023054,1920
sepal_length,virginica,-2.7702357496440118,1920
sepal_width,virginica,-2.8657623788493294,1920
petal_length,virginica,4.1947902878311725,1920
petal_width,virginica,4.8324282871453486,1920
context,virginica,-3.0234188843985073,1920
sepal_length,setosa,0.5050470435817028,1921
sepal_width,setosa,1.7685683008452582,1921
petal_length,setosa,-2.7606259943506406,1921
petal_width,setosa,-1.2849148634400323,1921
context,setosa,0.31897893910076114,1921
sepal_length,versicolor,0.40097030976969805,1921
sepal_width,versicolor,-2.397311409762192,1921
petal_length,versicolor,1.1506858549922103,1921
petal_width,versicolor,-2.997260550431749,1921
context,versicolor,3.446827252632039,1921
sepal_length,virginica,-2.770197741809467,1921
sepal_width,virginica,-2.8659814697084496,1921
petal_length,virginica,4.195532540544662,1921
petal_width,virginica,4.83322859120751,1921
context,virginica,-3.0242166209850243,1921
sepal_length,setosa,0.5050853817500812,1922
sepal_width,setosa,1.7686972076950775,1922
petal_length,setosa,-2.7608326487731625,1922
petal_width,setosa,-1.285020627562138,1922
context,setosa,0.3190016917986746,1922
sepal_length,versicolor,0.39987418232174127,1922
sepal_width,versicolor,-2.397935651068854,1922
petal_length,versicolor,1.150514419879419,1922
petal_width,versicolor,-2.9976740623411975,1922
context,versicolor,3.4477441029491116,1922
sepal_length,virginica,-2.7700468303385257,1922
sepal_width,virginica,-2.866143898360736,1922
petal_length,virginica,4.1963715686761205,1922
petal_width,virginica,4.834061342490176,1922
context,virginica,-3.0249981830107697,1922
sepal_length,setosa,0.5051229784418113,1923
sepal_width,setosa,1.7688256458398066,1923
petal_length,setosa,-2.7610395440224385,1923
petal_width,setosa,-1.285126436369826,1923
context,setosa,0.3190242885761628,1923
sepal_length,versicolor,0.4020291535560419,1923
sepal_width,versicolor,-2.396838673207453,1923
petal_length,versicolor,1.152426436254193,1923
petal_width,versicolor,-2.9974331627159625,1923
context,versicolor,3.4492282235631273,1923
sepal_length,virginica,-2.770562453570709,1923
sepal_width,virginica,-2.866626384990557,1923
petal_length,virginica,4.196675244877657,1923
petal_width,virginica,4.834717754886395,1923
context,virginica,-3.025882878635948,1923
sepal_length,setosa,0.5051609843661866,1924
sepal_width,setosa,1.768954253929451,1924
petal_length,setosa,-2.761246133007305,1924
petal_width,setosa,-1.285232137702551,1924
context,setosa,0.31904695992033305,1924
sepal_length,versicolor,0.40108040783798066,1924
sepal_width,versicolor,-2.397338384810381,1924
petal_length,versicolor,1.1523323653750333,1924
petal_width,versicolor,-2.9977990336845624,1924
context,versicolor,3.450182043504911,1924
sepal_length,virginica,-2.7709088622414093,1924
sepal_width,virginica,-2.8670235172943994,1924
petal_length,virginica,4.197115967384475,1924
petal_width,virginica,4.835410558963473,1924
context,virginica,-3.026744123286703,1924
sepal_length,setosa,0.5051984994210856,1925
sepal_width,setosa,1.769082539384047,1925
petal_length,setosa,-2.761452849206973,1925
petal_width,setosa,-1.2853378521059462,1925
context,setosa,0.31906952701669106,1925
sepal_length,versicolor,0.4041111791182442,1925
sepal_width,versicolor,-2.395712206312474,1925
petal_length,versicolor,1.1547906955631049,1925
petal_width,versicolor,-2.997384020333882,1925
context,versicolor,3.4518307960405226,1925
sepal_length,virginica,-2.771084867083015,1925
sepal_width,virginica,-2.8673458385070933,1925
petal_length,virginica,4.197689660028288,1925
petal_width,virginica,4.836153550331436,1925
context,virginica,-3.02757035881833,1925
sepal_length,setosa,0.5052357535621514,1926
sepal_width,setosa,1.769210620622285,1926
petal_length,setosa,-2.7616595770447963,1926
petal_width,setosa,-1.285443549938968,1926
context,setosa,0.31909203555392973,1926
sepal_length,versicolor,0.40332960883908603,1926
sepal_width,versicolor,-2.3959868804141187,1926
petal_length,versicolor,1.1545367804456732,1926
petal_width,versicolor,-2.997864996210967,1926
context,versicolor,3.4528116562773157,1926
sepal_length,virginica,-2.771362602586964,1926
sepal_width,virginica,-2.8677286973065375,1926
petal_length,virginica,4.198177412132825,1926
petal_width,virginica,4.836872135391513,1926
context,virginica,-3.0284169734763964,1926
sepal_length,setosa,0.5052728881293872,1927
sepal_width,setosa,1.7693385867853335,1927
petal_length,setosa,-2.76186624651651,1927
petal_width,setosa,-1.2855492110494564,1927
context,setosa,0.3191145101268298,1927
sepal_length,versicolor,0.4025933296916255,1927
sepal_width,versicolor,-2.396320757719455,1927
petal_length,versicolor,1.1544398081771896,1927
petal_width,versicolor,-2.9982205237080084,1927
context,versicolor,3.4538091607551342,1927
sepal_length,virginica,-2.7718300688761763,1927
sepal_width,virginica,-2.8681886132617875,1927
petal_length,virginica,4.198513402864444,1927
petal_width,virginica,4.8375451750842124,1927
context,virginica,-3.0292897939821226,1927
sepal_length,setosa,0.505310318295577,1928
sepal_width,setosa,1.7694666606877565,1928
petal_length,setosa,-2.7620726681728014,1928
petal_width,setosa,-1.28565477880293,1928
context,setosa,0.31913703751943623,1928
sepal_length,versicolor,0.4004209490166479,1928
sepal_width,versicolor,-2.397392304881351,1928
petal_length,versicolor,1.1531705147726181,1928
petal_width,versicolor,-2.999025345555823,1928
context,versicolor,3.4545558476554903,1928
sepal_length,virginica,-2.7720912854981736,1928
sepal_width,virginica,-2.8685447890212274,1928
petal_length,virginica,4.199018150389902,1928
petal_width,virginica,4.838269995665193,1928
context,virginica,-3.0301290205479887,1928
sepal_length,setosa,0.5053479807402094,1929
sepal_width,setosa,1.7695948053880113,1929
petal_length,setosa,-2.7622788649096783,1929
petal_width,setosa,-1.2857602600162403,1929
context,setosa,0.31915960340438737,1929
sepal_length,versicolor,0.40003914814074837,1929
sepal_width,versicolor,-2.3974890851884756,1929
petal_length,versicolor,1.1532088074999993,1929
petal_width,versicolor,-2.9993245020944164,1929
context,versicolor,3.4556256518449864,1929
sepal_length,virginica,-2.7722073807875627,1929
sepal_width,virginica,-2.868839497596207,1929
petal_length,virginica,4.199635667832654,1929
petal_width,virginica,4.839024564336312,1929
context,virginica,-3.030952476626429,1929
sepal_length,setosa,0.5053858060157354,1930
sepal_width,setosa,1.769722984930349,1930
petal_length,setosa,-2.762484867880895,1930
petal_width,setosa,-1.2858656674690214,1930
context,setosa,0.3191821928985468,1930
sepal_length,versicolor,0.4021384052292831,1930
sepal_width,versicolor,-2.396456436380734,1930
petal_length,versicolor,1.1551636645652847,1930
petal_width,versicolor,-2.9990205438962305,1930
context,versicolor,3.457070564987252,1930
sepal_length,virginica,-2.771509212603133,1930
sepal_width,virginica,-2.8687602694858008,1930
petal_length,virginica,4.20089643257397,1930
petal_width,virginica,4.839994708105101,1930
context,virginica,-3.0316425247678978,1930
sepal_length,setosa,0.5054231698371694,1931
sepal_width,setosa,1.7698508480543742,1931
petal_length,setosa,-2.762690985329278,1931
petal_width,setosa,-1.2859710851932227,1931
context,setosa,0.31920468407453373,1931
sepal_length,versicolor,0.4014392628704753,1931
sepal_width,versicolor,-2.396764606223171,1931
petal_length,versicolor,1.1551242499483363,1931
petal_width,versicolor,-2.9993996918918224,1931
context,versicolor,3.4580510532662636,1931
sepal_length,virginica,-2.7725152655402576,1931
sepal_width,virginica,-2.8694656526783793,1931
petal_length,virginica,4.2008161464148746,1931
petal_width,virginica,4.840512030280876,1931
context,virginica,-3.0326039647410785,1931
sepal_length,setosa,0.505460348583017,1932
sepal_width,setosa,1.7699785628320015,1932
